type,file,card_lo,card_hi,depth_lo,depth_hi,dist,overlap_or_dx,delta_y
cross_pile,level_data/_excluded/C/Easy/Easy_obj_4972363736293593047_4972363736293593047.json,27,26,2,5,154.2,15.8,0
cross_pile,level_data/_excluded/C/Easy/Easy_obj_5455536663989278628_5455536663989278628.json,3,33,3,10,155.4,10.3,0
cross_pile,level_data/_excluded/C/Easy/Easy_obj_5455536663989278628_5455536663989278628.json,7,33,3,10,154.8,10.8,0
cross_pile,level_data/_excluded/C/Easy/Easy_obj_5852215521967281212_5852215521967281212.json,28,1,0,3,156.0,4.1,0
cross_pile,level_data/_excluded/C/Easy/Easy_obj_5852215521967281212_5852215521967281212.json,2,10,4,6,151.6,21.3,0
cross_pile,level_data/_excluded/C/Easy/Easy_obj_5852215521967281212_5852215521967281212.json,28,12,0,10,152.0,2.8,0
cross_pile,level_data/_excluded/C/Easy/Easy_obj_5852215521967281212_5852215521967281212.json,27,25,0,2,157.2,2.6,0
cross_pile,level_data/_excluded/C/Easy/Easy_obj_5986981826428058184_5986981826428058184.json,7,5,2,4,161.1,11.0,0
cross_pile,level_data/_excluded/C/Easy/Easy_obj_5986981826428058184_5986981826428058184.json,12,9,2,4,161.1,11.0,0
cross_pile,level_data/_excluded/C/Easy/Easy_obj_6332307036371588172_6332307036371588172.json,3,24,4,10,157.3,5.0,0
cross_pile,level_data/_excluded/C/Easy/Easy_obj_646198934997862028_646198934997862028.json,30,17,1,3,154.7,12.0,0
cross_pile,level_data/_excluded/C/Easy/Easy_obj_646198934997862028_646198934997862028.json,30,24,1,3,154.7,12.0,0
cross_pile,level_data/_excluded/C/Easy/Easy_obj_6620301467583578252_6620301467583578252.json,16,11,1,4,160.0,6.7,0
cross_pile,level_data/_excluded/C/Easy/Easy_obj_6620301467583578252_6620301467583578252.json,12,14,3,5,153.8,15.5,0
cross_pile,level_data/_excluded/C/Easy/Easy_obj_7846996202940750603_7846996202940750603.json,2,5,0,1,151.3,5.0,0
cross_pile,level_data/_excluded/C/Easy/Easy_obj_7846996202940750603_7846996202940750603.json,18,20,0,1,151.3,5.0,0
cross_pile,level_data/_excluded/C/Easy/Easy_obj_8109740322659835262_8109740322659835262.json,5,7,2,5,159.7,9.5,0
cross_pile,level_data/_excluded/C/Easy/Easy_obj_874931000746388164_874931000746388164.json,11,2,0,1,170.0,4.8,0
cross_pile,level_data/_excluded/C/Easy/Easy_obj_874931000746388164_874931000746388164.json,4,12,0,1,170.0,4.8,0
cross_pile,level_data/_excluded/C/Easy/Easy_obj_8976470437420688450_8976470437420688450.json,17,7,2,5,158.4,8.7,0
cross_pile,level_data/_excluded/C/Easy/Easy_obj_8976470437420688450_8976470437420688450.json,10,18,1,4,160.3,3.2,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-1252557533107121577_-1252557533107121577.json,19,21,0,4,157.2,12.1,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-1252557533107121577_-1252557533107121577.json,26,24,0,4,157.2,12.1,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-1419444277115709430_-1419444277115709430.json,11,2,0,4,150.6,12.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-1419444277115709430_-1419444277115709430.json,14,2,0,4,152.0,11.4,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-1697502538517874519_-1697502538517874519.json,5,12,0,4,157.5,9.2,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-1942796499824270016_-1942796499824270016.json,16,1,6,7,152.0,18.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-1942796499824270016_-1942796499824270016.json,24,9,2,6,150.7,21.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-2133747820774297821_-2133747820774297821.json,0,30,0,4,165.2,9.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-2133747820774297821_-2133747820774297821.json,12,1,1,7,161.4,9.4,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-2133747820774297821_-2133747820774297821.json,4,6,5,11,161.4,9.4,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-2133747820774297821_-2133747820774297821.json,10,5,2,8,153.4,11.2,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-2133747820774297821_-2133747820774297821.json,14,31,0,4,162.2,10.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-2133747820774297821_-2133747820774297821.json,20,30,0,4,163.5,11.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-2133747820774297821_-2133747820774297821.json,25,31,0,4,162.2,10.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-227740075556902105_-227740075556902105.json,12,21,1,3,152.1,13.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-239330582915713398_-239330582915713398.json,12,5,0,3,151.9,13.5,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-2502618118286064693_-2502618118286064693.json,2,8,0,2,151.8,6.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-2502618118286064693_-2502618118286064693.json,4,24,0,5,162.4,3.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-2502618118286064693_-2502618118286064693.json,5,13,2,4,154.7,7.9,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-2502618118286064693_-2502618118286064693.json,25,9,0,5,162.4,3.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-2502618118286064693_-2502618118286064693.json,14,32,2,4,154.7,7.9,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-2502618118286064693_-2502618118286064693.json,27,17,0,2,151.8,6.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-2566803572449932003_-2566803572449932003.json,5,13,2,7,158.8,9.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-2566803572449932003_-2566803572449932003.json,9,12,1,5,158.8,9.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-2970765985051425847_-2970765985051425847.json,24,12,2,3,169.0,4.1,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-2970765985051425847_-2970765985051425847.json,25,13,2,3,169.0,4.1,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-2980699449210098837_-2980699449210098837.json,17,20,0,3,163.6,3.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-3036040147751673270_-3036040147751673270.json,2,11,4,6,166.3,9.2,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-3036040147751673270_-3036040147751673270.json,4,26,4,6,166.3,9.2,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-3036040147751673270_-3036040147751673270.json,7,11,4,6,161.6,13.7,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-3036040147751673270_-3036040147751673270.json,7,13,4,6,160.1,14.5,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-3036040147751673270_-3036040147751673270.json,9,13,4,6,164.3,11.2,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-3036040147751673270_-3036040147751673270.json,15,22,4,6,160.1,14.5,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-3036040147751673270_-3036040147751673270.json,15,26,4,6,161.6,13.7,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-3036040147751673270_-3036040147751673270.json,27,22,4,6,164.3,11.2,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-3108849758684916433_-3108849758684916433.json,14,2,3,10,159.3,2.5,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-3108849758684916433_-3108849758684916433.json,23,15,4,7,153.1,7.7,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-3356527170272561011_-3356527170272561011.json,4,0,2,6,167.3,4.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-3356527170272561011_-3356527170272561011.json,19,14,0,4,168.4,7.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-3356527170272561011_-3356527170272561011.json,18,15,1,5,168.2,6.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-3356527170272561011_-3356527170272561011.json,16,17,2,6,161.2,13.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-3563914138533148034_-3563914138533148034.json,24,2,0,4,169.8,3.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-3563914138533148034_-3563914138533148034.json,25,2,1,4,151.6,9.4,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-3563914138533148034_-3563914138533148034.json,24,18,0,4,169.8,3.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-3563914138533148034_-3563914138533148034.json,26,18,1,4,151.6,9.4,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-368748785670928786_-368748785670928786.json,6,4,1,5,157.0,4.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-4463613668039535773_-4463613668039535773.json,1,2,1,2,170.0,8.6,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-4463613668039535773_-4463613668039535773.json,6,10,2,3,170.0,8.6,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-4463613668039535773_-4463613668039535773.json,12,29,0,3,156.3,9.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-4463613668039535773_-4463613668039535773.json,17,28,0,3,155.6,10.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-4463613668039535773_-4463613668039535773.json,19,29,0,3,156.3,9.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-4463613668039535773_-4463613668039535773.json,21,28,0,3,155.6,10.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-4653229286324873643_-4653229286324873643.json,19,20,0,3,150.8,12.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-4653229286324873643_-4653229286324873643.json,27,25,0,3,150.8,12.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-4723840009751114866_-4723840009751114866.json,1,3,1,3,151.6,9.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-4723840009751114866_-4723840009751114866.json,5,7,1,3,151.6,8.3,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-4828830946082774748_-4828830946082774748.json,1,24,0,1,168.4,2.7,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-4828830946082774748_-4828830946082774748.json,17,11,1,5,165.2,4.9,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-5080448810224260848_-5080448810224260848.json,7,0,4,7,151.6,4.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-5080448810224260848_-5080448810224260848.json,9,4,4,7,159.8,4.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-511465096868631492_-511465096868631492.json,3,23,0,4,152.7,8.6,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-511465096868631492_-511465096868631492.json,8,22,1,4,151.6,17.1,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-511465096868631492_-511465096868631492.json,10,18,1,3,165.5,5.1,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-5162802225952666500_-5162802225952666500.json,20,18,0,4,168.0,6.2,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-5599416439134916208_-5599416439134916208.json,0,4,0,4,151.3,19.5,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-5599416439134916208_-5599416439134916208.json,6,10,0,4,157.2,13.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-5599416439134916208_-5599416439134916208.json,23,19,0,4,155.2,3.2,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-5646796349148909368_-5646796349148909368.json,7,3,0,9,164.8,5.6,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-5646796349148909368_-5646796349148909368.json,32,18,7,9,164.0,8.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-5646796349148909368_-5646796349148909368.json,19,20,7,8,164.0,8.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-5984416013461895849_-5984416013461895849.json,15,1,8,11,162.7,2.5,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-5984416013461895849_-5984416013461895849.json,10,3,10,11,156.8,9.3,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-5984416013461895849_-5984416013461895849.json,6,11,10,11,151.3,8.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-5984416013461895849_-5984416013461895849.json,15,7,8,12,151.2,2.9,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-5984416013461895849_-5984416013461895849.json,16,8,5,12,158.0,4.1,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-6059537189717490197_-6059537189717490197.json,24,28,4,9,167.0,5.7,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-6326709639523453322_-6326709639523453322.json,24,16,3,5,151.2,19.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-6326709639523453322_-6326709639523453322.json,20,17,0,6,154.0,18.4,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-6713002883644401475_-6713002883644401475.json,0,17,0,4,161.6,4.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-6713002883644401475_-6713002883644401475.json,19,4,0,4,161.6,4.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-6713002883644401475_-6713002883644401475.json,18,7,0,4,161.6,4.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-6713002883644401475_-6713002883644401475.json,8,16,0,4,161.6,4.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-6716017806899944286_-6716017806899944286.json,16,19,1,2,164.8,5.4,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-6722376409612412209_-6722376409612412209.json,15,10,2,5,158.4,15.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-6722376409612412209_-6722376409612412209.json,25,20,2,5,158.4,15.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-6821857023397038451_-6821857023397038451.json,4,2,3,4,162.0,2.4,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-6821857023397038451_-6821857023397038451.json,16,2,3,4,161.1,3.4,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7106344566335990116_-7106344566335990116.json,6,10,2,5,156.4,5.9,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7106344566335990116_-7106344566335990116.json,7,10,2,5,156.5,11.3,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7106344566335990116_-7106344566335990116.json,7,11,2,5,163.1,4.1,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7106344566335990116_-7106344566335990116.json,13,11,2,5,152.3,9.1,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7149673775142908108_-7149673775142908108.json,10,13,0,3,157.4,4.9,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7149673775142908108_-7149673775142908108.json,16,14,0,3,154.6,6.6,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7149673775142908108_-7149673775142908108.json,18,21,0,3,155.4,6.9,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7149673775142908108_-7149673775142908108.json,24,22,0,3,154.6,6.6,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7317356334560536522_-7317356334560536522.json,8,19,1,4,165.0,4.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7317356334560536522_-7317356334560536522.json,11,15,2,3,174.8,3.4,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7327828497696615007_-7327828497696615007.json,11,0,0,2,157.0,8.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7327828497696615007_-7327828497696615007.json,9,2,2,5,151.2,13.9,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7327828497696615007_-7327828497696615007.json,10,2,0,5,160.4,8.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7327828497696615007_-7327828497696615007.json,6,4,1,4,151.6,13.4,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7327828497696615007_-7327828497696615007.json,11,4,0,4,160.4,8.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7327828497696615007_-7327828497696615007.json,10,5,0,3,157.0,8.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7327828497696615007_-7327828497696615007.json,14,21,1,5,160.4,8.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7327828497696615007_-7327828497696615007.json,14,22,1,3,157.0,8.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7327828497696615007_-7327828497696615007.json,16,21,2,5,151.6,13.4,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7327828497696615007_-7327828497696615007.json,23,24,1,4,157.0,8.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7327828497696615007_-7327828497696615007.json,23,25,1,6,160.4,8.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7327828497696615007_-7327828497696615007.json,27,25,3,6,151.2,13.9,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7526486559916593675_-7526486559916593675.json,2,4,0,2,163.0,3.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7526486559916593675_-7526486559916593675.json,15,5,3,6,150.9,8.6,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7577325488111564846_-7577325488111564846.json,7,18,1,4,168.5,4.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7830429116519152785_-7830429116519152785.json,15,1,0,5,163.2,2.1,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7830429116519152785_-7830429116519152785.json,15,2,0,3,150.4,18.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7874262616492968914_-7874262616492968914.json,1,18,4,6,153.8,15.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7874262616492968914_-7874262616492968914.json,3,19,4,7,151.8,20.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7874262616492968914_-7874262616492968914.json,5,21,3,7,151.8,20.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7874262616492968914_-7874262616492968914.json,6,20,3,6,153.8,15.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7874262616492968914_-7874262616492968914.json,13,8,3,6,153.8,15.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7874262616492968914_-7874262616492968914.json,9,14,3,7,151.8,20.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7874262616492968914_-7874262616492968914.json,26,12,4,6,153.8,15.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-7874262616492968914_-7874262616492968914.json,23,24,4,7,151.8,20.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-8069414005778654673_-8069414005778654673.json,13,16,8,11,156.1,8.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-8069414005778654673_-8069414005778654673.json,15,18,10,13,151.6,16.5,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-831764032732584394_-831764032732584394.json,15,0,3,7,157.6,11.4,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-831764032732584394_-831764032732584394.json,14,16,3,7,157.2,12.1,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-831764032732584394_-831764032732584394.json,24,17,3,7,157.2,12.1,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-831764032732584394_-831764032732584394.json,19,21,3,7,157.6,11.4,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-8405374943222685446_-8405374943222685446.json,21,9,0,4,162.4,13.4,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-8679734283041753193_-8679734283041753193.json,16,3,0,1,161.8,2.9,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-8679734283041753193_-8679734283041753193.json,8,14,0,1,161.8,2.9,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-8828123615402816102_-8828123615402816102.json,6,23,0,4,157.0,7.1,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-9031219016460556878_-9031219016460556878.json,10,15,0,2,152.8,8.4,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-9031219016460556878_-9031219016460556878.json,19,17,0,2,173.7,4.1,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-9031219016460556878_-9031219016460556878.json,20,34,0,3,154.6,6.2,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-9031219016460556878_-9031219016460556878.json,21,33,1,3,155.8,8.6,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-9031219016460556878_-9031219016460556878.json,29,26,1,2,164.4,6.7,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-9031219016460556878_-9031219016460556878.json,29,33,1,3,152.8,12.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-9173833821660100863_-9173833821660100863.json,19,8,4,7,166.7,3.6,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_-9173833821660100863_-9173833821660100863.json,22,24,4,7,166.7,3.6,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_1005770085726145777_1005770085726145777.json,10,1,0,4,155.1,4.2,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_1005770085726145777_1005770085726145777.json,10,9,0,4,154.3,5.1,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_1005770085726145777_1005770085726145777.json,18,15,0,4,154.3,5.1,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_1005770085726145777_1005770085726145777.json,18,20,0,4,155.1,4.2,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_1222204460866430705_1222204460866430705.json,19,23,0,3,152.4,15.2,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_178591619063158949_178591619063158949.json,30,34,0,1,161.3,5.4,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_1789809178976404738_1789809178976404738.json,8,1,2,5,153.9,13.3,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_1789809178976404738_1789809178976404738.json,10,1,1,5,162.0,3.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_1935538334822213987_1935538334822213987.json,1,4,2,6,157.0,9.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_1935538334822213987_1935538334822213987.json,2,9,3,8,157.0,9.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_1935538334822213987_1935538334822213987.json,18,13,1,3,175.0,4.2,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_2024362793224675339_2024362793224675339.json,21,2,1,3,150.4,10.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_2024362793224675339_2024362793224675339.json,21,3,1,3,150.4,10.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_2024362793224675339_2024362793224675339.json,5,18,1,3,150.4,10.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_2024362793224675339_2024362793224675339.json,5,19,1,3,150.4,10.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_2024362793224675339_2024362793224675339.json,9,22,1,3,150.4,10.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_2024362793224675339_2024362793224675339.json,9,23,1,3,150.4,10.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_2177321384609245281_2177321384609245281.json,19,11,1,2,172.0,6.3,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_2177321384609245281_2177321384609245281.json,27,12,1,2,172.0,6.3,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_2177321384609245281_2177321384609245281.json,18,13,0,1,156.0,4.9,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_2177321384609245281_2177321384609245281.json,26,22,0,1,156.0,4.9,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_3026908253271391896_3026908253271391896.json,0,9,0,5,164.3,5.1,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_3026908253271391896_3026908253271391896.json,14,17,0,5,164.3,5.1,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_3217419376201687637_3217419376201687637.json,9,0,3,4,169.0,5.5,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_3217419376201687637_3217419376201687637.json,15,0,2,4,154.0,2.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_3217419376201687637_3217419376201687637.json,8,4,3,4,169.0,5.5,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_3217419376201687637_3217419376201687637.json,17,9,2,3,153.0,2.9,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_3265549460018632528_3265549460018632528.json,5,22,0,5,160.5,2.9,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_3265549460018632528_3265549460018632528.json,14,20,3,5,161.7,3.4,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_3265549460018632528_3265549460018632528.json,19,20,3,5,162.8,3.4,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_3265549460018632528_3265549460018632528.json,23,22,0,5,159.8,3.6,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_3280864280187588706_3280864280187588706.json,11,4,1,6,166.1,3.3,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_3280864280187588706_3280864280187588706.json,16,5,1,6,166.1,3.3,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_3280864280187588706_3280864280187588706.json,11,34,1,7,169.4,2.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_3280864280187588706_3280864280187588706.json,16,33,1,7,169.4,2.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_3468781079784711187_3468781079784711187.json,14,12,4,8,167.5,2.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_4197212495848940589_4197212495848940589.json,3,1,0,2,158.3,7.1,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_4197212495848940589_4197212495848940589.json,2,9,1,4,161.7,3.0,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_4197212495848940589_4197212495848940589.json,4,15,0,4,160.8,4.4,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_4197212495848940589_4197212495848940589.json,8,13,2,3,155.8,2.5,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_4609270398002298922_4609270398002298922.json,4,2,3,6,162.3,3.6,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_4609270398002298922_4609270398002298922.json,8,6,4,8,161.5,4.3,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_4609270398002298922_4609270398002298922.json,10,27,5,9,162.3,3.6,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_4767392999634556013_4767392999634556013.json,2,14,0,2,169.4,2.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_4767392999634556013_4767392999634556013.json,8,16,0,5,152.2,14.4,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_4767392999634556013_4767392999634556013.json,9,17,1,5,152.8,9.3,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_4767392999634556013_4767392999634556013.json,18,26,0,5,152.3,13.9,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_4767392999634556013_4767392999634556013.json,19,27,1,5,153.6,8.8,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_5193836459624482341_5193836459624482341.json,4,9,0,4,150.6,21.7,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_5193836459624482341_5193836459624482341.json,12,9,0,4,164.5,5.9,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_5193836459624482341_5193836459624482341.json,12,24,0,4,164.5,5.9,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_5193836459624482341_5193836459624482341.json,17,24,0,4,150.6,21.7,0
cross_pile,level_data/_excluded/C/Hard/Hard_obj_5342388552644355105_5342388552644355105.json,5,27,0,3,154.9,18.6,0
