id,is_a2u_enabled,is_bot_enabled,a2u_alt_title,a2u_alt_body,a2u_alt_image_id,a2u_alt_payload,element_ids,parent_message_id,countries,languages
solitaire-tripeaks:idle-gold:ru:t17,TRUE,TRUE,,Заходи. Твоё золото нужно собрать.,,,,,,"[""ru""]"
solitaire-tripeaks:idle-gold:ru:t18,TRUE,TRUE,,Возвращайся. Твоё золото ждёт.,,,,,,"[""ru""]"
solitaire-tripeaks:idle-gold:ru:t19,TRUE,TRUE,,Время золота. Прыгай в игру.,,,,,,"[""ru""]"
solitaire-tripeaks:idle-gold:ru:t20,TRUE,TRUE,,Твоя золотая награда здесь. Заходи играть.,,,,,,"[""ru""]"
solitaire-tripeaks:friend-joined:ru:t1,TRUE,TRUE,,Твой друг присоединился.,,,,,,"[""ru""]"
solitaire-tripeaks:friend-joined:ru:t2,TRUE,TRUE,,Время играть вместе.,,,,,,"[""ru""]"
solitaire-tripeaks:friend-joined:ru:t3,TRUE,TRUE,,Вызови друга на бой.,,,,,,"[""ru""]"
solitaire-tripeaks:friend-joined:ru:t4,TRUE,TRUE,,Твой товарищ за столом.,,,,,,"[""ru""]"
solitaire-tripeaks:friend-joined:ru:t5,TRUE,TRUE,,Двойное веселье ждёт тебя.,,,,,,"[""ru""]"
solitaire-tripeaks:friend-joined:ru:t6,TRUE,TRUE,,Режим друга открыт.,,,,,,"[""ru""]"
solitaire-tripeaks:friend-joined:ru:t7,TRUE,TRUE,,Давай играть как команда.,,,,,,"[""ru""]"
solitaire-tripeaks:friend-joined:ru:t8,TRUE,TRUE,,Друг хочет поиграть.,,,,,,"[""ru""]"
solitaire-tripeaks:friend-joined:ru:t9,TRUE,TRUE,,Уровень дружбы активирован.,,,,,,"[""ru""]"
solitaire-tripeaks:friend-joined:ru:t10,TRUE,TRUE,,Два игрока — двойное веселье.,,,,,,"[""ru""]"
solitaire-tripeaks:friend-joined:ru:t11,TRUE,TRUE,,Друг принял вызов.,,,,,,"[""ru""]"
solitaire-tripeaks:friend-joined:ru:t12,TRUE,TRUE,,Твой напарник прибыл.,,,,,,"[""ru""]"
solitaire-tripeaks:friend-joined:ru:t13,TRUE,TRUE,,Режим друг против друга включен.,,,,,,"[""ru""]"
solitaire-tripeaks:friend-joined:ru:t14,TRUE,TRUE,,Играйте вместе прямо сейчас.,,,,,,"[""ru""]"
solitaire-tripeaks:friend-joined:ru:t15,TRUE,TRUE,,Друг готов.,,,,,,"[""ru""]"
solitaire-tripeaks:friend-joined:ru:t16,TRUE,TRUE,,Дуэль начинается.,,,,,,"[""ru""]"
solitaire-tripeaks:friend-joined:ru:t17,TRUE,TRUE,,Друзья играют лучше вместе.,,,,,,"[""ru""]"
solitaire-tripeaks:friend-joined:ru:t18,TRUE,TRUE,,Напарник за столом.,,,,,,"[""ru""]"
solitaire-tripeaks:friend-joined:ru:t19,TRUE,TRUE,,Объединяйтесь и побеждайте.,,,,,,"[""ru""]"
solitaire-tripeaks:friend-joined:ru:t20,TRUE,TRUE,,Доступен дружеский вызов.,,,,,,"[""ru""]"
solitaire-tripeaks:daily:fr:t1,TRUE,TRUE,,Reviens jouer aujourd'hui .,,,,,,"[""fr""]"
solitaire-tripeaks:daily:fr:t2,TRUE,TRUE,,Tes cartes t'attendent .,,,,,,"[""fr""]"
solitaire-tripeaks:daily:fr:t3,TRUE,TRUE,,Prêt pour la carte du jour .,,,,,,"[""fr""]"
solitaire-tripeaks:daily:fr:t4,TRUE,TRUE,,Vérifie ta série quotidienne .,,,,,,"[""fr""]"
solitaire-tripeaks:daily:fr:t5,TRUE,TRUE,,Tu nous as manqué hier .,,,,,,"[""fr""]"
solitaire-tripeaks:daily:fr:t6,TRUE,TRUE,,C'est l'heure de s'amuser avec les cartes .,,,,,,"[""fr""]"
solitaire-tripeaks:daily:fr:t7,TRUE,TRUE,,Tes récompenses t'attendent .,,,,,,"[""fr""]"
solitaire-tripeaks:daily:fr:t8,TRUE,TRUE,,Allez, on nettoie les cartes .,,,,,,"[""fr""]"
solitaire-tripeaks:daily:fr:t9,TRUE,TRUE,,La carte du jour est prête .,,,,,,"[""fr""]"
solitaire-tripeaks:daily:fr:t10,TRUE,TRUE,,Ne rate pas le bonus du jour .,,,,,,"[""fr""]"
solitaire-tripeaks:daily:fr:t11,TRUE,TRUE,,À ton tour de briller .,,,,,,"[""fr""]"
solitaire-tripeaks:daily:fr:t12,TRUE,TRUE,,"Nouvelle carte, nouveau fun .",,,,,,"[""fr""]"
solitaire-tripeaks:daily:fr:t13,TRUE,TRUE,,Défi du jour débloqué .,,,,,,"[""fr""]"
solitaire-tripeaks:daily:fr:t14,TRUE,TRUE,,Viens jouer avec nous .,,,,,,"[""fr""]"
solitaire-tripeaks:daily:fr:t15,TRUE,TRUE,,Ton niveau du jour t'attend .,,,,,,"[""fr""]"
solitaire-tripeaks:daily:fr:t16,TRUE,TRUE,,La fête des cartes commence .,,,,,,"[""fr""]"
solitaire-tripeaks:daily:fr:t17,TRUE,TRUE,,Ta dose fun du jour .,,,,,,"[""fr""]"
solitaire-tripeaks:daily:fr:t18,TRUE,TRUE,,Prêt à monter de niveau .,,,,,,"[""fr""]"
solitaire-tripeaks:daily:fr:t19,TRUE,TRUE,,"Nouveau jour, nouvelles cartes .",,,,,,"[""fr""]"
solitaire-tripeaks:daily:fr:t20,TRUE,TRUE,,Rendons ce jour épique .,,,,,,"[""fr""]"
solitaire-tripeaks:new-map:fr:t1,TRUE,TRUE,,Une nouvelle carte t'attend .,,,,,,"[""fr""]"
solitaire-tripeaks:new-map:fr:t2,TRUE,TRUE,,De nouvelles cartes ont été distribuées .,,,,,,"[""fr""]"
solitaire-tripeaks:new-map:fr:t3,TRUE,TRUE,,Nouvelle carte débloquée - joue maintenant .,,,,,,"[""fr""]"
solitaire-tripeaks:new-map:fr:t4,TRUE,TRUE,,Explore la nouvelle carte aujourd'hui .,,,,,,"[""fr""]"
solitaire-tripeaks:new-map:fr:t5,TRUE,TRUE,,Une nouvelle aventure t'attend .,,,,,,"[""fr""]"
solitaire-tripeaks:new-map:fr:t6,TRUE,TRUE,,Alerte nouvelle carte .,,,,,,"[""fr""]"
solitaire-tripeaks:new-map:fr:t7,TRUE,TRUE,,Ta prochaine carte est prête .,,,,,,"[""fr""]"
solitaire-tripeaks:new-map:fr:t8,TRUE,TRUE,,Quelque chose de nouveau à découvrir .,,,,,,"[""fr""]"
solitaire-tripeaks:new-map:fr:t9,TRUE,TRUE,,Nouveau niveau vient d'arriver .,,,,,,"[""fr""]"
solitaire-tripeaks:new-map:fr:t10,TRUE,TRUE,,Prêt pour un nouveau défi .,,,,,,"[""fr""]"
solitaire-tripeaks:new-map:fr:t11,TRUE,TRUE,,Une toute nouvelle carte est là .,,,,,,"[""fr""]"
solitaire-tripeaks:new-map:fr:t12,TRUE,TRUE,,"Nouvelles cartes, nouvelle aventure .",,,,,,"[""fr""]"
solitaire-tripeaks:new-map:fr:t13,TRUE,TRUE,,Nouvelle carte vient d'être débloquée .,,,,,,"[""fr""]"
solitaire-tripeaks:new-map:fr:t14,TRUE,TRUE,,Ton prochain voyage commence .,,,,,,"[""fr""]"
solitaire-tripeaks:new-map:fr:t15,TRUE,TRUE,,Nouvelle carte disponible maintenant .,,,,,,"[""fr""]"
solitaire-tripeaks:new-map:fr:t16,TRUE,TRUE,,Une nouvelle carte t'attend .,,,,,,"[""fr""]"
solitaire-tripeaks:new-map:fr:t17,TRUE,TRUE,,Monte de niveau avec cette nouvelle carte .,,,,,,"[""fr""]"
solitaire-tripeaks:new-map:fr:t18,TRUE,TRUE,,Nouvelle destination débloquée .,,,,,,"[""fr""]"
solitaire-tripeaks:new-map:fr:t19,TRUE,TRUE,,"Nouvelle carte, nouvelles possibilités .",,,,,,"[""fr""]"
solitaire-tripeaks:new-map:fr:t20,TRUE,TRUE,,Commence ta nouvelle carte maintenant .,,,,,,"[""fr""]"
solitaire-tripeaks:idle-gold:fr:t1,TRUE,TRUE,,Ton or est prêt . Viens le récupérer .,,,,,,"[""fr""]"
solitaire-tripeaks:idle-gold:fr:t2,TRUE,TRUE,,Or inactif en attente - reviens au jeu .,,,,,,"[""fr""]"
solitaire-tripeaks:idle-gold:fr:t3,TRUE,TRUE,,Ton stock d'or est plein . Prends-le .,,,,,,"[""fr""]"
solitaire-tripeaks:idle-gold:fr:t4,TRUE,TRUE,,C'est l'heure de jouer . Ton or est prêt .,,,,,,"[""fr""]"
solitaire-tripeaks:idle-gold:fr:t5,TRUE,TRUE,,Reviens . L'or s'accumule .,,,,,,"[""fr""]"
solitaire-tripeaks:idle-gold:fr:t6,TRUE,TRUE,,Ton or déborde . Récupère-le maintenant .,,,,,,"[""fr""]"
solitaire-tripeaks:idle-gold:fr:t7,TRUE,TRUE,,Alerte or . Viens récupérer ton stock .,,,,,,"[""fr""]"
solitaire-tripeaks:idle-gold:fr:t8,TRUE,TRUE,,Reviens et collecte ton or .,,,,,,"[""fr""]"
solitaire-tripeaks:idle-gold:fr:t9,TRUE,TRUE,,Ta récompense est prête . Reviens et joue .,,,,,,"[""fr""]"
solitaire-tripeaks:idle-gold:fr:t10,TRUE,TRUE,,Or débloqué . Viens voir combien tu as .,,,,,,"[""fr""]"
solitaire-tripeaks:idle-gold:fr:t11,TRUE,TRUE,,Reviens pour ta récompense dorée .,,,,,,"[""fr""]"
solitaire-tripeaks:idle-gold:fr:t12,TRUE,TRUE,,Ton or n'attendra pas . Entre vite .,,,,,,"[""fr""]"
solitaire-tripeaks:idle-gold:fr:t13,TRUE,TRUE,,Quelque chose de doré t'attend . Viens jouer .,,,,,,"[""fr""]"
solitaire-tripeaks:idle-gold:fr:t14,TRUE,TRUE,,Récupère ton or avant que ça s'arrête .,,,,,,"[""fr""]"
solitaire-tripeaks:idle-gold:fr:t15,TRUE,TRUE,,Or prêt . Reviens maintenant .,,,,,,"[""fr""]"
solitaire-tripeaks:idle-gold:fr:t16,TRUE,TRUE,,Ton stock d'or déborde . Viens jouer .,,,,,,"[""fr""]"
solitaire-tripeaks:idle-gold:fr:t17,TRUE,TRUE,,Entre . Ton or doit être collecté .,,,,,,"[""fr""]"
solitaire-tripeaks:idle-gold:fr:t18,TRUE,TRUE,,Reviens . Ton or t'attend .,,,,,,"[""fr""]"
solitaire-tripeaks:idle-gold:fr:t19,TRUE,TRUE,,C'est l'heure de l'or . Saute dans le jeu .,,,,,,"[""fr""]"
solitaire-tripeaks:idle-gold:fr:t20,TRUE,TRUE,,Ta récompense dorée est là . Viens jouer .,,,,,,"[""fr""]"
solitaire-tripeaks:friend-joined:fr:t1,TRUE,TRUE,,Ton ami vient de rejoindre .,,,,,,"[""fr""]"
solitaire-tripeaks:friend-joined:fr:t2,TRUE,TRUE,,Il est temps de jouer ensemble .,,,,,,"[""fr""]"
solitaire-tripeaks:friend-joined:fr:t3,TRUE,TRUE,,Défie ton ami maintenant .,,,,,,"[""fr""]"
solitaire-tripeaks:friend-joined:fr:t4,TRUE,TRUE,,Ton pote est à la table .,,,,,,"[""fr""]"
solitaire-tripeaks:friend-joined:fr:t5,TRUE,TRUE,,Double fun t'attend .,,,,,,"[""fr""]"
solitaire-tripeaks:friend-joined:fr:t6,TRUE,TRUE,,Mode ami débloqué .,,,,,,"[""fr""]"
solitaire-tripeaks:friend-joined:fr:t7,TRUE,TRUE,,Jouons en équipe .,,,,,,"[""fr""]"
solitaire-tripeaks:friend-joined:fr:t8,TRUE,TRUE,,Ton ami veut jouer .,,,,,,"[""fr""]"
solitaire-tripeaks:friend-joined:fr:t9,TRUE,TRUE,,Niveau d'amitié activé .,,,,,,"[""fr""]"
solitaire-tripeaks:friend-joined:fr:t10,TRUE,TRUE,,"Deux joueurs, deux fois plus de fun .",,,,,,"[""fr""]"
solitaire-tripeaks:friend-joined:fr:t11,TRUE,TRUE,,Ton ami a relevé le défi .,,,,,,"[""fr""]"
solitaire-tripeaks:friend-joined:fr:t12,TRUE,TRUE,,Ton pote de jeu est arrivé .,,,,,,"[""fr""]"
solitaire-tripeaks:friend-joined:fr:t13,TRUE,TRUE,,Mode ami contre ami activé .,,,,,,"[""fr""]"
solitaire-tripeaks:friend-joined:fr:t14,TRUE,TRUE,,Jouez ensemble maintenant .,,,,,,"[""fr""]"
solitaire-tripeaks:friend-joined:fr:t15,TRUE,TRUE,,Ton ami est prêt .,,,,,,"[""fr""]"
solitaire-tripeaks:friend-joined:fr:t16,TRUE,TRUE,,Défi en duo lancé .,,,,,,"[""fr""]"
solitaire-tripeaks:friend-joined:fr:t17,TRUE,TRUE,,Les amis jouent mieux ensemble .,,,,,,"[""fr""]"
solitaire-tripeaks:friend-joined:fr:t18,TRUE,TRUE,,Ton partenaire est à la table .,,,,,,"[""fr""]"
solitaire-tripeaks:friend-joined:fr:t19,TRUE,TRUE,,Formez une équipe et dominez .,,,,,,"[""fr""]"
solitaire-tripeaks:friend-joined:fr:t20,TRUE,TRUE,,Défi d'ami débloqué .,,,,,,"[""fr""]"
solitaire-tripeaks:daily:th:t1,TRUE,TRUE,,กลับมาเล่นวันนี้เลย.,,,,,,"[""th""]"
solitaire-tripeaks:daily:th:t2,TRUE,TRUE,,ไพ่ของคุณรออยู่.,,,,,,"[""th""]"
solitaire-tripeaks:daily:th:t3,TRUE,TRUE,,พร้อมลุยกับแผนที่วันนี้ไหม.,,,,,,"[""th""]"
solitaire-tripeaks:daily:th:t4,TRUE,TRUE,,เช็กสตรีคประจำวันของคุณ.,,,,,,"[""th""]"
solitaire-tripeaks:daily:th:t5,TRUE,TRUE,,เมื่อวานคุณหายไปนะ.,,,,,,"[""th""]"
solitaire-tripeaks:daily:th:t6,TRUE,TRUE,,ได้เวลาสนุกกับไพ่แล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:daily:th:t7,TRUE,TRUE,,รางวัลประจำวันของคุณรออยู่.,,,,,,"[""th""]"
solitaire-tripeaks:daily:th:t8,TRUE,TRUE,,มาเคลียร์ไพ่กันเถอะ.,,,,,,"[""th""]"
solitaire-tripeaks:daily:th:t9,TRUE,TRUE,,แผนที่ของวันนี้พร้อมแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:daily:th:t10,TRUE,TRUE,,อย่าพลาดโบนัสวันนี้นะ.,,,,,,"[""th""]"
solitaire-tripeaks:daily:th:t11,TRUE,TRUE,,ถึงเวลาของคุณแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:daily:th:t12,TRUE,TRUE,,แผนที่ใหม่ สนุกใหม่.,,,,,,"[""th""]"
solitaire-tripeaks:daily:th:t13,TRUE,TRUE,,ปลดล็อกภารกิจรายวันแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:daily:th:t14,TRUE,TRUE,,มาเล่นด้วยกันเถอะ.,,,,,,"[""th""]"
solitaire-tripeaks:daily:th:t15,TRUE,TRUE,,เลเวลของวันนี้รออยู่.,,,,,,"[""th""]"
solitaire-tripeaks:daily:th:t16,TRUE,TRUE,,ปาร์ตี้ไพ่เริ่มแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:daily:th:t17,TRUE,TRUE,,ความสนุกประจำวันของคุณ.,,,,,,"[""th""]"
solitaire-tripeaks:daily:th:t18,TRUE,TRUE,,พร้อมอัปเลเวลหรือยัง.,,,,,,"[""th""]"
solitaire-tripeaks:daily:th:t19,TRUE,TRUE,,วันใหม่ ไพ่ใหม่.,,,,,,"[""th""]"
solitaire-tripeaks:daily:th:t20,TRUE,TRUE,,มาทำให้วันนี้สุดยอดกันเถอะ.,,,,,,"[""th""]"
solitaire-tripeaks:new-map:th:t1,TRUE,TRUE,,มีแผนที่ใหม่รอคุณอยู่.,,,,,,"[""th""]"
solitaire-tripeaks:new-map:th:t2,TRUE,TRUE,,แจกไพ่ใหม่แล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:new-map:th:t3,TRUE,TRUE,,ปลดล็อกแผนที่ใหม่แล้ว - เล่นเลย.,,,,,,"[""th""]"
solitaire-tripeaks:new-map:th:t4,TRUE,TRUE,,สำรวจแผนที่ใหม่วันนี้.,,,,,,"[""th""]"
solitaire-tripeaks:new-map:th:t5,TRUE,TRUE,,การผจญภัยใหม่กำลังรอ.,,,,,,"[""th""]"
solitaire-tripeaks:new-map:th:t6,TRUE,TRUE,,แจ้งเตือน แผนที่ใหม่.,,,,,,"[""th""]"
solitaire-tripeaks:new-map:th:t7,TRUE,TRUE,,แผนที่ถัดไปพร้อมแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:new-map:th:t8,TRUE,TRUE,,มีสิ่งใหม่ให้ค้นพบ.,,,,,,"[""th""]"
solitaire-tripeaks:new-map:th:t9,TRUE,TRUE,,เลเวลใหม่มาถึงแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:new-map:th:t10,TRUE,TRUE,,พร้อมรับความท้าใหม่ไหม.,,,,,,"[""th""]"
solitaire-tripeaks:new-map:th:t11,TRUE,TRUE,,มีแผนที่ใหม่สุดเจ๋งมาแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:new-map:th:t12,TRUE,TRUE,,ไพ่ใหม่ การผจญภัยใหม่.,,,,,,"[""th""]"
solitaire-tripeaks:new-map:th:t13,TRUE,TRUE,,แผนที่ใหม่เพิ่งปลดล็อก.,,,,,,"[""th""]"
solitaire-tripeaks:new-map:th:t14,TRUE,TRUE,,การเดินทางครั้งต่อไปเริ่มแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:new-map:th:t15,TRUE,TRUE,,มีแผนที่ใหม่ให้เล่นแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:new-map:th:t16,TRUE,TRUE,,แผนที่ใหม่รอคุณอยู่.,,,,,,"[""th""]"
solitaire-tripeaks:new-map:th:t17,TRUE,TRUE,,อัปเลเวลด้วยแผนที่ใหม่นี้.,,,,,,"[""th""]"
solitaire-tripeaks:new-map:th:t18,TRUE,TRUE,,ปลดล็อกจุดหมายใหม่แล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:new-map:th:t19,TRUE,TRUE,,แผนที่ใหม่ โอกาสใหม่.,,,,,,"[""th""]"
solitaire-tripeaks:new-map:th:t20,TRUE,TRUE,,เริ่มแผนที่ใหม่ของคุณเดี๋ยวนี้.,,,,,,"[""th""]"
solitaire-tripeaks:idle-gold:th:t1,TRUE,TRUE,,ทองของคุณพร้อมแล้ว. มารับเลย.,,,,,,"[""th""]"
solitaire-tripeaks:idle-gold:th:t2,TRUE,TRUE,,ทองระหว่างรอกำลังรอ - กลับมาเล่นเกม.,,,,,,"[""th""]"
solitaire-tripeaks:idle-gold:th:t3,TRUE,TRUE,,คลังทองของคุณเต็มแล้ว. รับเลย.,,,,,,"[""th""]"
solitaire-tripeaks:idle-gold:th:t4,TRUE,TRUE,,ถึงเวลาเล่น. ทองของคุณพร้อมแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:idle-gold:th:t5,TRUE,TRUE,,กลับมาเลย. ทองกำลังสะสม.,,,,,,"[""th""]"
solitaire-tripeaks:idle-gold:th:t6,TRUE,TRUE,,ทองของคุณล้นแล้ว. รับเดี๋ยวนี้.,,,,,,"[""th""]"
solitaire-tripeaks:idle-gold:th:t7,TRUE,TRUE,,แจ้งเตือนทอง. มาเก็บคลังของคุณ.,,,,,,"[""th""]"
solitaire-tripeaks:idle-gold:th:t8,TRUE,TRUE,,กลับมาและเก็บทองของคุณ.,,,,,,"[""th""]"
solitaire-tripeaks:idle-gold:th:t9,TRUE,TRUE,,รางวัลของคุณพร้อมแล้ว. กลับมาเล่นเลย.,,,,,,"[""th""]"
solitaire-tripeaks:idle-gold:th:t10,TRUE,TRUE,,ทองปลดล็อกแล้ว. มาดูว่ามีเท่าไหร่.,,,,,,"[""th""]"
solitaire-tripeaks:idle-gold:th:t11,TRUE,TRUE,,กลับมารับรางวัลทองของคุณ.,,,,,,"[""th""]"
solitaire-tripeaks:idle-gold:th:t12,TRUE,TRUE,,ทองของคุณไม่รอนานหรอก. เข้ามาเร็ว.,,,,,,"[""th""]"
solitaire-tripeaks:idle-gold:th:t13,TRUE,TRUE,,มีสิ่งทองคำรออยู่. มาเล่นเลย.,,,,,,"[""th""]"
solitaire-tripeaks:idle-gold:th:t14,TRUE,TRUE,,รับทองก่อนที่จะหยุด.,,,,,,"[""th""]"
solitaire-tripeaks:idle-gold:th:t15,TRUE,TRUE,,ทองพร้อมแล้ว. กลับมาเดี๋ยวนี้.,,,,,,"[""th""]"
solitaire-tripeaks:idle-gold:th:t16,TRUE,TRUE,,คลังทองของคุณล้นแล้ว. มาเล่นเลย.,,,,,,"[""th""]"
solitaire-tripeaks:idle-gold:th:t17,TRUE,TRUE,,เข้ามา. ทองของคุณต้องเก็บแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:idle-gold:th:t18,TRUE,TRUE,,กลับมาเลย. ทองของคุณรออยู่.,,,,,,"[""th""]"
solitaire-tripeaks:idle-gold:th:t19,TRUE,TRUE,,ถึงเวลาทอง. กระโดดเข้าเกมเลย.,,,,,,"[""th""]"
solitaire-tripeaks:idle-gold:th:t20,TRUE,TRUE,,รางวัลทองของคุณมาแล้ว. มาเล่นเลย.,,,,,,"[""th""]"
solitaire-tripeaks:friend-joined:th:t1,TRUE,TRUE,,เพื่อนของคุณเข้าร่วมแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:friend-joined:th:t2,TRUE,TRUE,,ได้เวลาเล่นด้วยกันแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:friend-joined:th:t3,TRUE,TRUE,,ท้าเพื่อนของคุณเลย.,,,,,,"[""th""]"
solitaire-tripeaks:friend-joined:th:t4,TRUE,TRUE,,เพื่อนของคุณอยู่ที่โต๊ะแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:friend-joined:th:t5,TRUE,TRUE,,ความสนุกคูณสองกำลังรออยู่.,,,,,,"[""th""]"
solitaire-tripeaks:friend-joined:th:t6,TRUE,TRUE,,ปลดล็อกโหมดเพื่อนแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:friend-joined:th:t7,TRUE,TRUE,,มาเล่นเป็นทีมกันเถอะ.,,,,,,"[""th""]"
solitaire-tripeaks:friend-joined:th:t8,TRUE,TRUE,,เพื่อนของคุณอยากเล่นด้วย.,,,,,,"[""th""]"
solitaire-tripeaks:friend-joined:th:t9,TRUE,TRUE,,เปิดระดับมิตรภาพแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:friend-joined:th:t10,TRUE,TRUE,,ผู้เล่น 2 คน สนุกคูณสอง.,,,,,,"[""th""]"
solitaire-tripeaks:friend-joined:th:t11,TRUE,TRUE,,เพื่อนของคุณรับคำท้าแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:friend-joined:th:t12,TRUE,TRUE,,เพื่อนเล่นของคุณมาถึงแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:friend-joined:th:t13,TRUE,TRUE,,โหมดเพื่อนปะทะเพื่อนเริ่มแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:friend-joined:th:t14,TRUE,TRUE,,เล่นด้วยกันตอนนี้เลย.,,,,,,"[""th""]"
solitaire-tripeaks:friend-joined:th:t15,TRUE,TRUE,,เพื่อนของคุณพร้อมแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:friend-joined:th:t16,TRUE,TRUE,,เริ่มภารกิจดูโอแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:friend-joined:th:t17,TRUE,TRUE,,เล่นกับเพื่อนสนุกที่สุด.,,,,,,"[""th""]"
solitaire-tripeaks:friend-joined:th:t18,TRUE,TRUE,,คู่หูของคุณอยู่ที่โต๊ะแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:friend-joined:th:t19,TRUE,TRUE,,รวมทีมแล้วลุยเลย.,,,,,,"[""th""]"
solitaire-tripeaks:friend-joined:th:t20,TRUE,TRUE,,ปลดล็อกภารกิจเพื่อนแล้ว.,,,,,,"[""th""]"
solitaire-tripeaks:daily:en:play-button,TRUE,TRUE,,Play Now.,,,,,,"[""en""]"
solitaire-tripeaks:daily:ar:play-button,TRUE,TRUE,,العب الآن.,,,,,,"[""ar""]"
solitaire-tripeaks:daily:es:play-button,TRUE,TRUE,,¡Juega ahora.,,,,,,"[""es""]"
solitaire-tripeaks:daily:pt:play-button,TRUE,TRUE,,Jogue agora.,,,,,,"[""pt""]"
solitaire-tripeaks:daily:id:play-button,TRUE,TRUE,,Main sekarang.,,,,,,"[""id""]"
solitaire-tripeaks:daily:ru:play-button,TRUE,TRUE,,Играй сейчас.,,,,,,"[""ru""]"
solitaire-tripeaks:daily:fr:play-button,TRUE,TRUE,,Joue maintenant .,,,,,,"[""fr""]"
solitaire-tripeaks:daily:th:play-button,TRUE,TRUE,,เล่นเลยตอนนี้.,,,,,,"[""th""]"
solitaire-tripeaks:new-map:en:play-button,TRUE,TRUE,,Play Now.,,,,,,"[""en""]"
solitaire-tripeaks:new-map:ar:play-button,TRUE,TRUE,,العب الآن.,,,,,,"[""ar""]"
solitaire-tripeaks:new-map:es:play-button,TRUE,TRUE,,¡Juega ahora.,,,,,,"[""es""]"
solitaire-tripeaks:new-map:pt:play-button,TRUE,TRUE,,Jogue agora.,,,,,,"[""pt""]"
solitaire-tripeaks:new-map:id:play-button,TRUE,TRUE,,Main sekarang.,,,,,,"[""id""]"
solitaire-tripeaks:new-map:ru:play-button,TRUE,TRUE,,Играй сейчас.,,,,,,"[""ru""]"
solitaire-tripeaks:new-map:fr:play-button,TRUE,TRUE,,Joue maintenant .,,,,,,"[""fr""]"
solitaire-tripeaks:new-map:th:play-button,TRUE,TRUE,,เล่นเลยตอนนี้.,,,,,,"[""th""]"
solitaire-tripeaks:idle-gold:en:play-button,TRUE,TRUE,,Play Now.,,,,,,"[""en""]"
solitaire-tripeaks:idle-gold:ar:play-button,TRUE,TRUE,,العب الآن.,,,,,,"[""ar""]"
solitaire-tripeaks:idle-gold:es:play-button,TRUE,TRUE,,¡Juega ahora.,,,,,,"[""es""]"
solitaire-tripeaks:idle-gold:pt:play-button,TRUE,TRUE,,Jogue agora.,,,,,,"[""pt""]"
solitaire-tripeaks:idle-gold:id:play-button,TRUE,TRUE,,Main sekarang.,,,,,,"[""id""]"
solitaire-tripeaks:idle-gold:ru:play-button,TRUE,TRUE,,Играй сейчас.,,,,,,"[""ru""]"
solitaire-tripeaks:idle-gold:fr:play-button,TRUE,TRUE,,Joue maintenant .,,,,,,"[""fr""]"
solitaire-tripeaks:idle-gold:th:play-button,TRUE,TRUE,,เล่นเลยตอนนี้.,,,,,,"[""th""]"
solitaire-tripeaks:friend-joined:en:play-button,TRUE,TRUE,,Play Now.,,,,,,"[""en""]"
solitaire-tripeaks:friend-joined:ar:play-button,TRUE,TRUE,,العب الآن.,,,,,,"[""ar""]"
solitaire-tripeaks:friend-joined:es:play-button,TRUE,TRUE,,¡Juega ahora.,,,,,,"[""es""]"
solitaire-tripeaks:friend-joined:pt:play-button,TRUE,TRUE,,Jogue agora.,,,,,,"[""pt""]"
solitaire-tripeaks:friend-joined:id:play-button,TRUE,TRUE,,Main sekarang.,,,,,,"[""id""]"
solitaire-tripeaks:friend-joined:ru:play-button,TRUE,TRUE,,Играй сейчас.,,,,,,"[""ru""]"
solitaire-tripeaks:friend-joined:fr:play-button,TRUE,TRUE,,Joue maintenant .,,,,,,"[""fr""]"
solitaire-tripeaks:friend-joined:th:play-button,TRUE,TRUE,,เล่นเลยตอนนี้.,,,,,,"[""th""]"
